product_id,name,category,brand,price,currency,cost,rating,review_count,stock_qty,is_active,description,created_at
P03643,Textbook Ch-114,Books,LenovoTech,61.18,BRL,42.93,3.8,14,464,True,Despite perhaps source soon receive room middle bar season report visit eye travel process.,2024-05-25 07:52:31
P03644,Resistance Bands aS-656,Sports,PhilipsCo,25.26,GBP,14.77,4.9,8,1098,True,Body support outside wonder green owner have case receive direction all.,2024-06-09 22:06:07
P03645,Boots yx-945,Clothing,NikeGear,11.63,GBP,5.59,4.1,11,101,True,Detail majority energy natural stage start paper particularly imagine keep happy bar vote gas show order.,2024-05-20 07:23:04
P03646,Cookbook NL-346,Books,BoschHome,10.87,USD,6.23,4.9,10,510,True,Event fill size over position TV majority into could society daughter.,2024-05-20 20:07:01
P03647,Textbook cR-799,Books,SamsungPro,3564.16,INR,1658.9,4.0,4,3630,True,Mouth dark pull head ready point support tend manage future discussion.,2024-03-28 14:41:31
P03648,Knife Set uw-707,Home & Kitchen,ApexFit,55.31,SGD,37.98,4.8,26,1571,True,Cultural top blue training hope democratic certain true edge visit reason past know goal kitchen great.,2024-03-05 17:26:06
P03649,Lipstick Zy-047,Beauty,ZenithWorks,98.53,CAD,66.22,4.4,7,2170,True,Start long gun population present development discover total.,2024-06-26 04:08:00
P03650,LEGO Set SL-816,Toys,CorePlus,29.27,CAD,16.29,3.8,14,4525,True,Hand cold place someone from business friend necessary both simple.,2024-05-26 14:13:44
P03651,Blender by-957,Home & Kitchen,VividHue,67.23,SGD,31.61,4.7,20,1144,True,Rock bar time kid start catch various play campaign allow.,2024-04-07 01:34:29
P03652,Action Figure Eq-071,Toys,CorePlus,52.84,EUR,24.23,4.4,30,461,True,Direction standard your sure piece simple always son much picture that news seat including.,2024-06-23 00:18:03
P03653,Card Game pU-811,Toys,VividHue,69.74,SGD,25.27,4.3,13,3738,True,A lose person will southern name music sort two see.,2024-02-21 06:27:21
P03654,Toaster Vv-176,Home & Kitchen,AmazonBasics,14.5,USD,9.45,4.5,19,2636,True,Talk fine investment water office person seven off which beat adult peace moment ok debate.,2024-06-17 14:28:59
P03655,Jump Rope cu-397,Sports,SamsungPro,38.45,USD,19.86,4.3,13,4823,True,Floor spring each value hard campaign rest parent summer season.,2024-03-07 01:50:49
P03656,Speaker nN-487,Electronics,TruBlend,3960.55,INR,1862.64,4.4,10,4704,True,Their produce area unit such rise sense suggest student sister.,2024-01-23 14:02:44
P03657,Hoodie Ri-610,Clothing,PhilipsCo,45.02,SGD,23.6,4.6,5,2928,True,Commercial over week trial whom audience best newspaper herself this.,2024-05-31 08:38:51
P03658,Shampoo Ce-908,Beauty,NikeGear,3.25,GBP,2.12,3.6,7,198,True,,2024-01-01 01:30:07
P03659,History Book rS-827,Books,AmazonBasics,52.49,SGD,20.79,4.6,17,3441,True,Wonder fund yes history stock simple state under.,2024-02-28 16:19:45
P03660,Doll PU-968,Toys,NaturaCare,302.64,USD,201.96,3.7,8,20,True,Painting chair perform since until organization no it affect money about lay.,2024-04-15 09:50:30
P03661,Textbook hS-049,Books,PhilipsCo,31.42,CAD,21.43,3.3,12,159,True,Cost indicate sea still mean team fill very couple none.,2024-02-24 13:07:03
P03662,Stuffed Animal Cs-872,Toys,SamsungPro,14.71,EUR,10.3,4.4,4,2369,True,Reason environment least brother those again half no more process.,2024-06-23 03:52:49
P03663,Sunscreen Mv-204,Beauty,SamsungPro,73.59,AUD,36.58,2.3,9,299,True,Beyond claim region find these evening me strategy certain scene.,2024-04-13 13:29:40
P03664,Serum em-612,Beauty,ZenithWorks,35.76,GBP,15.39,4.9,9,4728,True,Issue shake again wide trade challenge write next piece.,2024-06-15 18:13:45
P03665,Children's Book ay-773,Books,TruBlend,109.15,USD,53.29,3.7,17,3544,True,Republican commercial call section policy always whom serious accept increase.,2024-01-09 09:16:34
P03666,Yoga Mat tl-260,Sports,LenovoTech,14.4,AUD,6.81,3.9,2,2752,True,Surface outside space few lot ago voice.,2024-04-23 21:58:51
P03667,Serum Fo-359,Beauty,VividHue,63.31,EUR,26.28,4.4,8,2506,True,Record ok pull week street if training provide drop.,2024-02-28 22:16:31
P03668,Children's Book ki-711,Books,SamsungPro,297.06,BRL,170.72,4.1,9,1359,True,Anyone western free baby road so remember.,2024-05-16 02:28:30
P03669,Science Kit bC-299,Toys,NaturaCare,28.73,USD,15.12,4.2,11,2774,True,Cause trip himself sea draw list else television simply condition question.,2024-06-18 13:37:14
P03670,Cookware Set bT-756,Home & Kitchen,SwiftPeak,62.72,SGD,42.04,4.7,1,4750,True,Loss her check direction camera since travel.,2024-03-26 04:54:19
P03671,Dress gA-858,Clothing,SwiftPeak,85.29,EUR,30.86,2.9,23,2714,True,Always product traditional stand turn method bar value single watch wonder section.,2024-05-20 20:25:51
P03672,Shampoo BJ-704,Beauty,GlobalEdge,107.75,CAD,63.38,4.4,8,2063,True,Yeah across writer huge job mention watch situation represent difference.,2024-06-04 17:33:26
P03673,Sneakers fq-611,Clothing,BoschHome,16.16,AUD,10.22,3.8,15,2349,True,Unit customer class subject price loss nation.,2024-02-12 04:18:09
P03674,Boots Gp-576,Clothing,GlobalEdge,59.41,GBP,37.49,4.5,10,1504,True,Drop decade budget station bill deep message newspaper big century fly kid mind community public.,2024-06-12 19:54:51
P03675,Water Bottle kf-210,Sports,GlobalEdge,2579.42,INR,1748.45,4.8,18,1382,True,Quality take talk wrong morning carry event tell prevent direction.,2024-01-23 17:34:29
P03676,Bedsheet Set CQ-923,Home & Kitchen,AmazonBasics,54.5,AUD,33.78,4.7,18,1735,False,Training capital individual away business player well center thus guy state.,2024-04-15 03:06:46
P03677,Toaster qE-858,Home & Kitchen,NikeGear,48.46,CAD,33.6,4.0,5,3648,True,Sense later actually share blue point ground buy election few by must.,2024-01-19 00:09:05
P03678,Yoga Mat Ah-129,Sports,VividHue,38.76,CAD,18.34,3.3,13,2066,True,Yet movie mention none customer whether ago relate itself in.,2024-03-07 21:11:58
P03679,Speaker mj-803,Electronics,VividHue,9061.22,INR,4858.51,4.2,11,2649,True,It military she change store professor rule little sea generation picture bill step.,2024-03-16 03:37:43
P03680,Shampoo ax-426,Beauty,NikeGear,24.06,GBP,8.55,3.3,15,1572,True,Professional year red boy exactly what something heart politics necessary size one her.,2024-01-04 19:02:01
P03681,Dress hH-080,Clothing,ZenithWorks,8.54,GBP,3.01,4.2,18,1462,True,Size nor try happen quality police always nearly civil success lawyer.,2024-06-15 07:19:35
P03682,Knife Set at-498,Home & Kitchen,SamsungPro,1856.45,INR,814.7,3.5,6,4226,True,Improve window everyone resource consumer research sound life during far laugh.,2024-03-07 04:43:59
P03683,Conditioner EZ-253,Beauty,ApexFit,31.28,GBP,12.11,3.1,8,2135,False,Young American board make hit east understand tell wife scientist mission doctor can enough theory.,2024-06-13 02:34:13
P03684,T-Shirt EE-337,Clothing,ZenithWorks,89.44,GBP,39.92,3.9,7,4437,True,We information happen western fine at manage.,2024-02-26 05:12:53
P03685,Boots yJ-312,Clothing,PhilipsCo,60.53,USD,25.15,3.8,10,4134,True,Wonder special stay care somebody lawyer nearly thought.,2024-02-01 11:53:49
P03686,Blender Qi-812,Home & Kitchen,ZenithWorks,13.02,EUR,4.69,3.2,19,4886,True,Certain section court environmental customer turn magazine.,2024-04-03 21:57:59
P03687,Tablet EG-821,Electronics,LenovoTech,540.6,CAD,371.09,3.5,7,3745,True,Style reveal PM candidate become growth crime early myself artist now fund full up investment.,2024-01-10 23:50:28
P03688,Stuffed Animal pO-192,Toys,GlobalEdge,43.15,USD,15.23,4.5,14,944,True,Magazine newspaper anything customer other hand every myself it.,2024-03-29 08:31:10
P03689,Sunscreen qA-653,Beauty,NikeGear,118.56,USD,73.79,4.3,19,3376,False,Throughout high relationship item player somebody white professor wish require follow human be yet.,2024-04-25 09:52:43
P03690,Conditioner uX-060,Beauty,CorePlus,141.4,BRL,57.45,4.1,9,393,True,Thank economic live culture also clearly practice skill budget certain never just.,2024-05-31 08:30:09
P03691,Dumbbells QU-603,Sports,ZenithWorks,44.6,GBP,30.66,4.3,14,351,True,Manage arrive agree nothing game treatment argue PM day future little drive deal television bring.,2024-06-13 19:16:31
P03692,Mascara Mo-567,Beauty,UrbanStyle,76.67,USD,52.16,3.2,18,983,True,Thought story watch water wide present involve white choice deal.,2024-04-23 08:07:40
P03693,Knife Set YG-279,Home & Kitchen,ZenithWorks,151.16,SGD,89.48,4.6,11,3906,True,Argue point although marriage knowledge like too information Mr drop its participant kind.,2024-06-22 00:21:46
P03694,Travel Guide MH-623,Books,UrbanStyle,129.65,CAD,77.62,4.6,8,3531,True,Large paper environmental his it and friend.,2024-03-10 21:09:21
P03695,Lamp BM-471,Home & Kitchen,ZenithWorks,62.58,GBP,22.03,4.7,29,38,True,School on everything woman without environmental report attack practice be.,2024-06-07 18:25:29
P03696,Jacket Jf-061,Clothing,NaturaCare,19.09,GBP,13.64,3.2,13,2985,True,Analysis so just recognize think indicate common war from four thousand thing blue treatment rest young.,2024-04-22 13:41:51
P03697,T-Shirt rz-205,Clothing,CorePlus,28.6,AUD,19.3,4.2,23,1123,True,Miss well although himself discussion do actually.,2024-05-19 10:40:38
P03698,Laptop tI-475,Electronics,ApexFit,62.8,CAD,42.78,4.7,14,1498,True,Remember herself wish treat not but upon tend.,2024-06-21 18:38:06
P03699,Resistance Bands EG-954,Sports,UrbanStyle,128.81,AUD,76.5,4.5,9,512,True,Help factor soldier common all program country scientist hit everyone.,2024-02-28 00:57:21
P03700,Air Fryer SJ-769,Home & Kitchen,SamsungPro,2202.15,INR,1051.68,4.5,4,3757,True,Situation believe few wind indeed benefit foreign citizen mean necessary foreign value.,2024-06-04 21:04:07
P03701,Football iE-999,Sports,SwiftPeak,477.52,BRL,325.02,3.5,5,4771,True,Gun letter prepare adult main still edge believe.,2024-04-02 16:28:04
P03702,Mouse vI-517,Electronics,PhilipsCo,216.56,AUD,99.15,5.0,8,2015,True,Within ahead administration safe my woman cause keep artist air receive most close challenge tree once.,2024-03-21 07:18:47
P03703,Jeans qO-891,Clothing,VividHue,1101.07,INR,614.62,4.7,8,1566,True,At live yard major participant staff allow site adult purpose affect success quickly.,2024-06-10 13:11:30
P03704,Scarf MG-444,Clothing,NaturaCare,1191.65,INR,461.05,4.5,9,621,True,Per truth senior instead someone knowledge prepare ready important agreement idea huge center job.,2024-01-23 18:58:11
P03705,Knife Set pK-355,Home & Kitchen,NikeGear,38.85,SGD,26.85,4.3,20,4793,True,Forward young get cell he instead soon career right.,2024-01-21 10:12:11
P03706,Air Fryer mv-354,Home & Kitchen,SamsungPro,45.04,USD,18.11,4.4,10,3459,True,Company trade skill spring ever truth spend.,2024-01-21 20:59:53
P03707,Jacket qM-864,Clothing,TruBlend,26.46,SGD,11.46,3.5,13,1076,True,Material his main gas business instead month parent tonight much political.,2024-01-10 22:43:32
P03708,Children's Book Yi-639,Books,NikeGear,172.83,SGD,96.18,3.7,19,1638,True,Safe discussion from nearly although amount point care skin west case.,2024-04-04 00:08:52
P03709,Cycling Helmet TI-435,Sports,CorePlus,50.61,USD,32.02,4.2,10,4280,True,Land entire black body Congress American wish miss.,2024-04-21 20:57:43
P03710,Stuffed Animal ZD-853,Toys,TruBlend,31.69,EUR,18.35,4.9,7,4296,True,Fact on cultural hospital plan unit heart talk recent before develop reach one interest.,2024-04-01 18:44:19
P03711,Comic Book hU-982,Books,PhilipsCo,39.16,BRL,17.07,4.1,7,2295,True,Mention rest civil front thus campaign whatever product name garden care under design week.,2024-03-17 03:48:23
P03712,Card Game MY-433,Toys,LenovoTech,12.08,CAD,4.23,4.6,8,1457,True,Various summer bag gun work low through reality picture that across.,2024-02-29 13:12:06
P03713,Speaker xp-527,Electronics,CorePlus,43.86,USD,27.64,4.8,10,4915,True,Rule rather should production wait yeah back technology usually admit produce fire discover garden soldier each.,2024-06-20 02:17:00
P03714,Sunscreen KD-674,Beauty,BoschHome,5.31,SGD,3.79,4.9,17,912,False,Toward everybody success baby candidate our serve decade leader.,2024-03-28 07:10:16
P03715,Cycling Helmet qM-852,Sports,ApexFit,7575.4,INR,4921.49,4.9,7,3717,True,Tv establish baby just occur bag white month increase exactly kind above accept cold strategy.,2024-03-11 07:18:34
P03716,Doll yJ-141,Toys,GlobalEdge,26.01,EUR,13.53,4.9,5,2500,False,Mouth there article sing PM out phone culture.,2024-02-26 07:10:18
P03717,Serum mZ-601,Beauty,PhilipsCo,1153.52,CAD,789.46,4.4,12,1529,False,Challenge even bag help successful us because indeed some view less while trip bit off.,2024-05-10 19:15:15
P03718,Serum JL-477,Beauty,PhilipsCo,306.29,EUR,153.65,4.3,8,2428,True,,2024-05-24 07:28:06
P03719,Science Kit Am-489,Toys,LenovoTech,27.62,USD,15.03,4.9,5,1883,True,Personal political allow make avoid very news write issue trade go argue.,2024-03-09 04:12:48
P03720,Perfume OF-406,Beauty,PhilipsCo,27.39,EUR,14.42,3.8,9,3004,True,International this do wish until anyone change radio manage include lawyer song.,2024-03-22 05:32:52
P03721,Cookware Set By-917,Home & Kitchen,AmazonBasics,82.45,EUR,42.51,4.5,4,880,True,Fish push talk upon else decide behavior physical present behind available imagine military.,2024-03-07 07:08:05
P03722,Stuffed Animal lh-512,Toys,VividHue,247.32,CAD,157.5,3.5,9,316,False,Since too present break have Congress upon appear agent far war.,2024-03-30 13:58:32
P03723,LEGO Set er-500,Toys,ZenithWorks,32.01,BRL,17.44,3.0,9,4754,True,Certain toward entire something necessary life pick imagine in by movement leg second behavior after of.,2024-01-30 02:23:20
P03724,Air Fryer ri-188,Home & Kitchen,BoschHome,8.49,AUD,3.97,4.0,5,2989,True,Us something discuss necessary recognize I grow tonight.,2024-04-09 08:51:46
P03725,Cycling Helmet cQ-163,Sports,NikeGear,1477.52,INR,658.26,4.5,34,671,True,Through part world former close amount enter president national speech author his market question.,2024-04-19 18:22:10
P03726,T-Shirt hv-900,Clothing,AmazonBasics,90.74,AUD,33.03,3.9,3,3923,True,Possible chance machine general operation research huge course partner despite.,2024-06-02 10:49:35
P03727,Puzzle Bp-944,Toys,UrbanStyle,4523.13,INR,2559.11,3.9,6,4669,True,Sign recently avoid upon air out page company technology.,2024-03-29 12:43:34
P03728,Textbook MK-339,Books,VividHue,96.52,USD,41.99,4.5,8,3381,True,Consider road event unit it design bar a third traditional ago let reach arm operation.,2024-01-30 10:58:35
P03729,Blender pj-485,Home & Kitchen,AmazonBasics,49.6,BRL,20.08,4.7,5,4887,True,Around rate responsibility subject oil memory part participant try.,2024-02-02 07:34:14
P03730,Self-Help Book uW-089,Books,TruBlend,271.74,INR,160.85,3.9,5,4625,True,Miss few economic rise technology national box individual common court.,2024-03-16 05:25:12
P03731,Resistance Bands nI-326,Sports,ApexFit,78.1,USD,47.02,4.7,10,752,True,Across test do cultural sister radio stuff.,2024-05-12 15:35:10
P03732,Speaker fK-902,Electronics,ZenithWorks,1202.46,INR,755.5,4.5,6,1631,True,Usually sport million former reason stock report wait small manager then difficult side money.,2024-04-21 23:13:17
P03733,Card Game hg-947,Toys,VividHue,21.87,BRL,11.73,4.2,13,2607,True,As realize research however top strong while large throughout at three value yard.,2024-02-10 19:04:57
P03734,Hoodie pD-363,Clothing,ApexFit,35.23,EUR,23.98,4.4,4,559,True,Western participant kitchen summer consumer five various event other artist yourself glass people.,2024-02-27 11:39:42
P03735,Cycling Helmet or-922,Sports,SwiftPeak,98.82,SGD,68.82,3.9,10,1263,True,Generation site standard nothing every edge assume turn think necessary include very money.,2024-04-08 10:22:17
P03736,Doll Qt-103,Toys,ZenithWorks,145.67,BRL,94.5,4.2,21,2269,True,Understand staff know civil eight summer college morning style rich sport.,2024-03-06 14:30:38
P03737,Jacket yC-699,Clothing,BoschHome,19.27,EUR,11.28,4.9,14,4837,True,Ahead table could wish same toward return carry thing second example.,2024-02-22 02:39:46
P03738,Puzzle fA-331,Toys,TruBlend,2346.74,INR,1085.08,4.3,8,1690,True,Key wife year work blood chance though east fear final candidate real argue theory few business.,2024-05-12 02:25:44
P03739,Tennis Racket Vy-772,Sports,VividHue,1899.67,INR,1355.77,4.3,7,3645,True,Stay employee plant best company meeting cell not stand born opportunity interview record represent.,2024-01-05 19:14:45
P03740,Tablet IW-960,Electronics,ZenithWorks,11.61,SGD,5.24,4.0,7,2428,True,Raise computer fast ask sell officer participant.,2024-05-27 05:31:22
P03741,Tablet BY-437,Electronics,GlobalEdge,1346.22,INR,572.12,3.7,2,357,True,Return poor should leg central what event trip kid decade ability.,2024-02-09 11:03:44
P03742,Foundation bF-855,Beauty,SwiftPeak,44.06,GBP,22.63,3.6,7,1357,True,Chair various same magazine never available one quickly carry page agreement sound identify message.,2024-04-22 14:51:22
P03743,Textbook CM-896,Books,NaturaCare,69.89,AUD,25.93,2.8,10,832,True,Wear hour concern matter easy hand kind hit put half system.,2024-01-03 00:32:40
